"stock";"scenario";"term";"catch";"f";"hr";"ssb";"catch.iyv";"catch.MSY";"ssb.B0";"f.Fmsy";"quotaUpt";"depl.ini";"IAVhist";"RiskBlim.ini";"IAV";"Risk1.Collapse";"Risk1.Blim";"Risk3.Collapse";"Risk3.Blim";"Risk2.Collapse";"Risk2.Blim";"Risk.hrmax";"catch.var";"catch.low";"ucplow";"ucpup";"ICVperc_average";"ICVabsperc_average";"ICVperc_median";"ICVabsperc_median";"IBVperc_average";"IBVabsperc_average";"IBVperc_median";"IBVabsperc_median"
"STK1";"sc000233";"long";5661.64592566837;0.070210246507311;0.077292882075126;126097.190441815;1.01157603029472;0.141027334885434;1.26097190441815;0.0595002089045009;0.999348726636183;0.74843505277996;0.535125741639588;0.018;0.402325223805132;0.0013;0.0035;0.003;0.007;0.005;0.015;0.0055;17575562.5939431;0.292;0.233534026637475;0.488382385483514;-0.0126425410706015;0.330462533702973;-0.0689732955072246;0.366955869825826;0.165373053445221;0.471564941473967;-0.0803505890307613;0.307769220670657
"STK1";"sc000234";"short";28556.8500952063;0.493184231834804;0.513298098851622;87100.8568296381;1.01305960451287;0.71132962296196;0.871008568296381;0.417952738843055;0.995638704344141;0.74843505277996;0.535125741639588;0.018;0.509741495705345;0.0128;0.0522;0.019;0.07;0.043;0.188;0.145;147115111.870689;0;0.406862745098039;0.613287904599659;-0.00412589810087629;0.375139459997878;-0.0555877330001904;0.490472997967774;0.404882353288709;0.793380871258628;-0.0318934550773525;0.450705684314734
"STK1";"sc000234";"mid";19243.164138172;0.280488944717107;0.294523815289755;101961.588152234;0.992671602592375;0.47933272210925;1.01961588152234;0.237702495522972;0.997329184607327;0.74843505277996;0.535125741639588;0.018;0.47299841663048;0.0106;0.0268;0.017;0.04;0.03;0.077;0.045;76766120.9711522;0.001;0.349099099099099;0.576198630136986;-0.000420531093992365;0.360454663214043;-0.052526891613733;0.445347673515917;0.327750403892509;0.673549637152483;-0.0547732645706631;0.382114275074009
"STK1";"sc000234";"long";4898.27043611813;0.0456405170151986;0.0462291177550912;127445.865407884;1.02642564842393;0.122012226519147;1.27445865407884;0.0386784042501683;1.0000781127551;0.74843505277996;0.535125741639588;0.018;0.395695484416636;0;2e-04;0;0.002;0;0.002;3e-04;11870948.9950384;0.329;0.234990201318368;0.467973558240255;-0.0221653110074259;0.329014682198408;-0.0830827288276629;0.364548394234941;0.154591660515325;0.457354346828592;-0.079056258030926;0.305734650113785
"STK1";"sc000235";"short";32283.627217292;0.579483049617787;0.392973165545724;83578.3092466797;1.01363505500103;0.804160833556909;0.835783092466797;0.491087330184565;0.994111610500354;0.74843505277996;0.535125741639588;0.018;0.527630058703189;0.0102;0.0428;0.016;0.055;0.04;0.157;0.0842;234692725.161757;0;0.267146646456991;0.431596781024989;0.0328910172803471;0.396445384366062;-0.0432336440068695;0.418244434983802;0.349403192422212;0.728907498864999;-0.0571209061253848;0.418521794925628
"STK1";"sc000235";"mid";22379.4155188372;0.339485468430346;0.238507007180646;97316.6318141407;0.999242199977006;0.557454381349845;0.973166318141407;0.287699549517242;0.996502619768617;0.74843505277996;0.535125741639588;0.018;0.490574082999485;0.0084;0.0264;0.016;0.04;0.027;0.083;0.0318;140763812.931546;0;0.302846299810247;0.517970401691332;0.00274826357419951;0.348985184520869;-0.039089302085842;0.408016899249136;0.330866580219541;0.669885876227888;-0.0531980360136654;0.379439798449291
"STK1";"sc000235";"long";6555.16774483895;0.0611564064112709;0.0520761775667296;125166.824966029;1.01719516697877;0.16328429027862;1.25166824966029;0.0518274630603991;1.00005470030406;0.74843505277996;0.535125741639588;0.018;0.401532917630435;0;2e-04;0;0.001;0;0.002;0.000333333333333333;22798696.0825958;0.262;0.202064095600217;0.447397811034175;-0.0132248418224668;0.320436534948713;-0.0658015800883298;0.347405970031558;0.158408081529899;0.46145198361692;-0.0783487042325777;0.305533978831141
"STK1";"sc000236";"short";28607.9932791166;0.779938537597128;0.8428526659286;83450.3148904612;0.99405686944966;0.712603561145154;0.834503148904612;0.660964862370447;0.955650310978133;0.74843505277996;0.535125741639588;0.018;0.536140695271361;0.0558;0.1204;0.08;0.157;0.167;0.332;0.2656;225789558.35892;0;0.372955288985823;0.46776345042241;-0.0150433230023869;0.389417456948891;-0.101841945014003;0.430170518479339;0.458594650192287;0.878892062287287;-0.0593257042513892;0.45697555191488
"STK1";"sc000236";"mid";19070.0028284686;0.432783053904207;0.471124248223727;99075.8333150781;1.01510483620126;0.475019404333224;0.990758333150781;0.366765299918819;0.979813828855656;0.74843505277996;0.535125741639588;0.018;0.500531067858967;0.037;0.0678;0.05;0.083;0.097;0.178;0.1194;106750852.727249;0.003;0.415079365079365;0.628629032258065;0.0215803888810531;0.371594828988764;-0.00949440641320265;0.474294923721597;0.418841742087214;0.775496675854303;-0.0533925735570109;0.385618478689179
"STK1";"sc000236";"long";5483.46532685593;0.0693580496345255;0.0753639029255137;126273.861527501;1.01874125107699;0.136588990398916;1.26273861527501;0.0587780081648521;0.999237384730344;0.74843505277996;0.535125741639588;0.018;0.402386961572745;0.0017;0.004;0.004;0.009;0.008;0.022;0.00775;21704817.3576497;0.372;0.255772005772006;0.493043087971275;-0.0175329845052805;0.334904341155225;-0.0783551791190178;0.377018322500059;0.167569111710612;0.473550977095744;-0.0797490573175588;0.308567156748501
"STK1";"sc000237";"short";32257.3187394418;0.767706518270331;0.860405114838012;80379.4208720323;1.01745022770223;0.80350550919279;0.803794208720323;0.650598744296891;0.968883335989644;0.74843505277996;0.535125741639588;0.018;0.549934116888883;0.0552;0.1222;0.073;0.144;0.168;0.375;0.2714;261066091.111178;0;0.448289269051322;0.617380560131796;0.00120023448895684;0.37815443108865;-0.0359243256006116;0.472606293073354;0.468261116993514;0.905203000690883;-0.054943138554009;0.483192674803093
"STK1";"sc000237";"mid";24211.8739262993;0.534301729343675;0.626412360959928;91521.8570421498;1.02327874245445;0.603099539822429;0.915218570421498;0.452798075714979;0.976623901313216;0.74843505277996;0.535125741639588;0.018;0.526747686773087;0.0514;0.0858;0.061;0.101;0.126;0.221;0.1548;167608998.200359;0.003;0.425925925925926;0.645198170731707;0.046690859053349;0.378236465284301;0.0507863360856361;0.489126019588444;0.459290408930824;0.843053697442594;-0.0559087520897114;0.420917098587552
"STK1";"sc000237";"long";11328.5574799369;0.156063301775251;0.166000210159503;117260.94118556;1.01137983862177;0.282185832612509;1.1726094118556;0.132257035402756;0.99729869509179;0.74843505277996;0.535125741639588;0.018;0.430283393444374;0.0059;0.0122;0.008;0.018;0.029;0.062;0.0238;71925773.8673683;0.113;0.257667513186169;0.517516902274124;0.0169141924828883;0.33984896055069;-0.015283397870356;0.392218723979458;0.215306158309649;0.540479748956486;-0.0744547453909181;0.331551374924533
"STK1";"sc000238";"short";34770.5812077987;0.720240630019299;0.469119169090106;80733.8781038005;1.01344632056817;0.866108983947902;0.807338781038005;0.610373415270593;0.983392139699835;0.74843505277996;0.535125741639588;0.018;0.552260705631831;0.0184;0.0678;0.036;0.084;0.075;0.251;0.1316;306711978.407262;0;0.264417418595528;0.45328437372501;0.0231049399731705;0.357116741443706;-0.0237622196165012;0.386088922072123;0.381682931808538;0.797481854902189;-0.0528973681773743;0.461682348505912
"STK1";"sc000238";"mid";26578.7266089231;0.563636187114243;0.362107828818425;89114.8616938846;0.975323237196286;0.662056057110725;0.891148616938846;0.477657785690036;0.977012344919791;0.74843505277996;0.535125741639588;0.018;0.536617304307511;0.0358;0.0762;0.044;0.097;0.099;0.208;0.0876;248380793.428692;0;0.36986301369863;0.587370929308975;0.0261706847261895;0.358599366048544;0.00394841668666179;0.430155362151055;0.435039626275349;0.813950522061076;-0.043472818846497;0.430490397663125
"STK1";"sc000238";"long";13124.3303873089;0.172338695409152;0.129606581783198;115215.641321421;1.02822770045281;0.326917182914364;1.15215641321421;0.146049741872162;0.997775530905511;0.74843505277996;0.535125741639588;0.018;0.437997674945107;0.0031;0.0088;0.007;0.016;0.021;0.05;0.0141111111111111;99330173.4103852;0.091;0.227942621340145;0.484422724496029;0.0186543313701938;0.328137718219352;-0.0122665955107389;0.362351916958196;0.21043146668357;0.535454898136612;-0.0733553017777152;0.332894348571332
"STK1";"sc000239";"short";31772.9094789837;1.03262659734534;1.24260531284083;77297.7274976358;1.00390663344382;0.791439239437822;0.772977274976358;0.87510728588588;0.908536064026252;0.74843505277996;0.535125741639588;0.018;0.562430086147817;0.1096;0.1828;0.138;0.216;0.287;0.438;0.3612;324055024.371433;0.001;0.348070438366429;0.45002145002145;0.00409934850971487;0.400736713358296;-0.0777802328391234;0.412325536520936;0.460349490300371;0.928215729721388;-0.0905558336123345;0.479632565985888
"STK1";"sc000239";"mid";21317.1050966585;0.672811419274426;0.809878033324447;88916.043578257;1.04408473259913;0.530993029010298;0.88916043578257;0.570179168876632;0.942551179276404;0.74843505277996;0.535125741639588;0.018;0.545438417549169;0.0922;0.1376;0.13;0.181;0.227;0.327;0.2158;174207852.824493;0.007;0.514131338320865;0.663454124903624;0.0457107883299152;0.389403574561598;0.0520214041949004;0.498909511987914;0.602761650265456;0.979134906040451;-0.0410788466992522;0.422514116020456
"STK1";"sc000239";"long";10998.0683073757;0.224640608982211;0.272420724512134;115958.53004954;1.00631386664276;0.273953596293477;1.1595853004954;0.190373397442552;0.988300951380352;0.74843505277996;0.535125741639588;0.018;0.443531254557279;0.0203;0.0318;0.036;0.054;0.095;0.142;0.06;88246728.622361;0.154;0.288192391090085;0.555104526080779;0.0225375434999265;0.347984850596485;-0.011902171971885;0.406429034090643;0.258740813640793;0.58755302905182;-0.0777854704679043;0.330844784582305
"STK1";"sc000240";"short";29216.4248607638;0.517808582923358;0.544623640644365;86460.3254779665;1.02259414159853;0.727759133490435;0.864603254779665;0.438820832985897;0.993457741390892;0.74843505277996;0.535125741639588;0.018;0.518919664468065;0.0154;0.0588;0.021;0.068;0.05;0.213;0.165;172675893.051091;0;0.424219910846954;0.594887348353553;-0.0163646939006927;0.373441251947945;-0.073131466591146;0.486618626911013;0.406794142529079;0.801926652776932;-0.0352066257476089;0.455018828923136
"STK1";"sc000240";"mid";19845.2147623445;0.321380384155084;0.360495122856714;100263.891175794;0.986128382089716;0.494329349610842;1.00263891175794;0.272356257758546;0.99281076466416;0.74843505277996;0.535125741639588;0.018;0.485174594286693;0.0218;0.0402;0.029;0.052;0.05;0.099;0.0696;108514999.08422;0.002;0.391220639199076;0.579275905118602;0.00223867951682848;0.368123257134463;-0.0331816264479891;0.462102672712142;0.358450280482134;0.710670843943719;-0.0521888792006437;0.389963398925953
"STK1";"sc000240";"long";4928.53821874579;0.046408687702377;0.0472557826707211;127320.137560936;1.03535618162108;0.122766174182585;1.27320137560935;0.0393293963579466;1.00006859934337;0.74843505277996;0.535125741639588;0.018;0.396494691835093;1e-04;2e-04;0.001;0.001;0.001;0.002;0.0014;16977283.5117745;0.403;0.2524893314367;0.462294332723949;-0.0260700378920615;0.330926944796656;-0.0864485644708256;0.369425733414766;0.157151201732855;0.459898099149398;-0.0771893263740261;0.305052800866732
"STK1";"sc000241";"short";32626.2964684069;0.568680059030748;0.394326047152284;83544.2856192185;1.00651681800315;0.812696466457022;0.835442856192185;0.481932253415888;0.994538458980034;0.74843505277996;0.535125741639588;0.018;0.531619191536145;0.0068;0.0378;0.01;0.043;0.032;0.156;0.0882;249959697.62153;0;0.275185185185185;0.430869565217391;0.0189030282113889;0.386758189773384;-0.0606593825499011;0.417599073324598;0.350897287046362;0.732237003732373;-0.0519634218889185;0.424293297013118
"STK1";"sc000241";"mid";23084.009996861;0.366887607996211;0.256380019126645;96384.3361798601;1.00117761974297;0.575005299000876;0.963843361798601;0.310921701691704;0.994566652328808;0.74843505277996;0.535125741639588;0.018;0.499890548374224;0.0106;0.0308;0.015;0.042;0.031;0.091;0.0424;187153021.275352;0.001;0.342769701606733;0.523470243084661;-0.000241815873583925;0.352593752031987;-0.0313337823942842;0.422562238668421;0.336619703389545;0.681202673798091;-0.0472370376007432;0.386924173049704
"STK1";"sc000241";"long";6487.71978423918;0.0609965131502102;0.0524525042026858;125256.603855397;1.02874226553662;0.161604212391071;1.25256603855397;0.0516919602967883;1.00003859610394;0.74843505277996;0.535125741639588;0.018;0.40246257519758;0;3e-04;0;0.001;0;0.003;0.001;32754134.6670609;0.354;0.221503056454513;0.445245606128887;-0.0185207011915197;0.322415895958514;-0.0684819559189976;0.350695620196074;0.158087397958332;0.461447745949999;-0.0775066825562029;0.306165088219925
"STK1";"sc000242";"short";28811.415528551;0.792333062338687;0.862903319852147;83411.6463230019;1.00450834048153;0.717670656133215;0.834116463230019;0.671468696897193;0.954040863447819;0.74843505277996;0.535125741639588;0.018;0.538034016358131;0.0626;0.1228;0.079;0.16;0.186;0.34;0.2784;232397918.854265;0;0.386934673366834;0.43676603432701;-0.0292847327223829;0.384327920038001;-0.114398635917439;0.428998897160313;0.451213572797274;0.874045922697324;-0.0633141377684036;0.457337544387945
"STK1";"sc000242";"mid";18873.7317562586;0.49658558094909;0.571648610594081;97773.9646503652;1.00501131634156;0.470130439782581;0.977739646503653;0.420835238092449;0.966358664346468;0.74843505277996;0.535125741639588;0.018;0.51137821271244;0.0556;0.0894;0.069;0.107;0.135;0.217;0.1474;136006438.872923;0.011;0.467439073112265;0.622747296756107;0.0212025924253664;0.381134910718664;0.00147225151836627;0.484180961246557;0.447772421067203;0.811840723122714;-0.054259593031837;0.390180034428175
"STK1";"sc000242";"long";5657.658152044;0.0763772557662566;0.0837188711588531;125835.840931327;1.05866047763473;0.140928002448586;1.25835840931327;0.0647264879375056;0.999037722471809;0.74843505277996;0.535125741639588;0.018;0.404860366454331;0.002;0.005;0.005;0.01;0.01;0.031;0.012375;31783208.5422442;0.45;0.281555153707052;0.487024608501119;-0.0203622587071079;0.337249117544655;-0.076289195583427;0.386428322050499;0.174855945066319;0.48120530778281;-0.0784722473086098;0.309340048797763
"STK1";"sc000243";"short";34325.8379036404;0.655080128472632;0.678736478325299;80947.2238743939;1.01529598892001;0.855030763282562;0.809472238743939;0.555152651247993;0.990461556775602;0.74843505277996;0.535125741639588;0.018;0.534466531793908;0.0214;0.0764;0.025;0.092;0.07;0.249;0.2224;223224923.2138;0;0.440836132885405;0.395950021542439;0.0998115074221418;0.497149561454639;-0.07114133132846;0.499987567922133;0.419901510226036;0.846718740210941;-0.0527815349081161;0.475947765139721
"STK1";"sc000243";"mid";28428.5311799389;0.581419020345013;0.638301273155453;87414.195696019;0.997322011797034;0.708133295449937;0.87414195696019;0.492727983343231;0.982721721638759;0.74843505277996;0.535125741639588;0.018;0.530757796617284;0.0392;0.0848;0.044;0.089;0.108;0.226;0.1708;184710586.916109;0;0.408376963350785;0.386930352536543;0.107647066007922;0.496084760964673;-0.0668651106634145;0.483666789914498;0.437335936972458;0.840174551558416;-0.062874253407011;0.443932993984663
"STK1";"sc000243";"long";16818.313248794;0.29438922350871;0.324614889668182;107939.900107942;1.01469335687079;0.418931513182857;1.07939900107942;0.249482392803991;0.989673200340794;0.74843505277996;0.535125741639588;0.018;0.460102574690189;0.0207;0.0371;0.027;0.045;0.067;0.112;0.0696;111981787.591863;0.022;0.291864283108355;0.314077025232404;0.0828082452759756;0.445304193619794;-0.0708753266832063;0.40667366589173;0.281805273484784;0.629959046236043;-0.0731568881160597;0.35786883431664
"STK1";"sc000244";"short";37347.9835227738;0.731519995694646;0.492456145700031;78015.1764487268;0.999616276967136;0.930310133963403;0.780151764487268;0.619932199741226;0.98587359843761;0.74843505277996;0.535125741639588;0.018;0.551534316688596;0.0164;0.0604;0.026;0.075;0.055;0.201;0.134;431848931.81223;0;0.273759939416888;0.245442984315388;0.125991868826637;0.50227024212622;-0.048440474273224;0.438858475186898;0.329491750587724;0.730642803731064;-0.07288572701415;0.428395908869633
"STK1";"sc000244";"mid";31066.4390329061;0.633797693072697;0.412000064094213;83759.3039570402;1.00309844853663;0.773841592835809;0.837593039570402;0.537116689044659;0.980513088825539;0.74843505277996;0.535125741639588;0.018;0.544235513972805;0.0316;0.075;0.041;0.084;0.073;0.19;0.0984;316387923.463785;0.001;0.323759791122715;0.322121604139715;0.0970902374994577;0.458800691964745;-0.0546708412812053;0.416100987403744;0.36759904824267;0.744516027282383;-0.0591135863775802;0.412853977093415
"STK1";"sc000244";"long";19122.4352763564;0.321485456940324;0.21624878398221;104731.892229631;1.00532759269873;0.476325457110848;1.04731892229631;0.2724453024918;0.987509519866389;0.74843505277996;0.535125741639588;0.018;0.467167202835286;0.0186;0.0332;0.022;0.04;0.049;0.092;0.0365555555555556;163340817.408431;0.015;0.240559955792964;0.250929774666375;0.078195830610314;0.418653576374352;-0.0620395657059377;0.370047949395237;0.243675941603273;0.579504849707357;-0.0743291026516003;0.343577501167208
"STK1";"sc000245";"short";32216.8116669028;0.965222521796818;1.12066442986469;78103.5092757324;0.994061033337517;0.802496508531288;0.781035092757324;0.817985187963405;0.927493473656887;0.74843505277996;0.535125741639588;0.018;0.561862600852671;0.0888;0.1628;0.114;0.194;0.24;0.399;0.3414;345494079.894488;0;0.376277372262774;0.292035398230089;0.0727265828159355;0.478316154178668;-0.097335455604417;0.437301622716007;0.472887597728132;0.93080498830285;-0.0889462213394088;0.480490918867915
"STK1";"sc000245";"mid";26927.0650474362;0.825189372696377;0.977057942998806;84225.0520436876;1.01059058401274;0.670732905198121;0.842250520436876;0.699313027708794;0.935076188527196;0.74843505277996;0.535125741639588;0.018;0.565454214324055;0.1;0.1556;0.11;0.16;0.241;0.353;0.2794;266190506.78156;0.002;0.457273072540828;0.423743134769751;0.113687330133759;0.489734109466982;-0.0430277033064769;0.462920040348362;0.523053918944025;0.941799271502885;-0.0734452066690159;0.441218370124743
