"ftgt";"fprop_s1";"fprop_s2";"biomass";"b1plus";"ssb";"rec";"ssbpr";"fbar";"pF_s1";"pF_s2";"yield";"pY_s1";"pY_s2";"YPR";"hr_b1plus";"hr_ssb";"conv";"rec0";"ssb0";"ssbpr0";"ratioR";"ratioB";"ratioSPR";"slope";"rslope";"fmsy";"f01"
0.32;0.2;0.8;96598.3692715874;96598.3692715874;75236.0973371825;26755875.8800396;0.00281194671684474;0.32;0.2;0.8;20441.8404842749;0.283530713528654;0.716469286471346;0.00076401313027188;0.211616827886633;0.271702563101613;1;27489765.5170204;1e+05;0.00363771746027024;0.973303168536432;0.752360973371825;0.772997558924173;43766.3390733225;0.487310918208294;FALSE;FALSE
0.33;0.2;0.8;95958.9849993762;95958.9849993762;74670.2383420883;26734035.2162376;0.00279307772800177;0.33;0.2;0.8;20879.5038750081;0.284336893683645;0.715663106316355;0.000781008317903555;0.21758779415126;0.27962283687046;1;27489765.5170204;1e+05;0.00363771746027024;0.97250866689587;0.746702383420883;0.767810518135809;42899.8511297635;0.477663114797441;FALSE;FALSE
0.34;0.2;0.8;95331.1561968701;95331.1561968701;74113.5066618974;26712256.9224193;0.00277451309625938;0.34;0.2;0.8;21308.5023863058;0.285144562711866;0.714855437288134;0.000797705055330679;0.223520863864288;0.287511728240228;1;27489765.5170204;1e+05;0.00363771746027024;0.971716434099091;0.741135066618974;0.762707144400726;42055.6098926157;0.468263014602299;FALSE;FALSE
0.35;0.2;0.8;94714.5958989788;94714.5958989788;73565.6802265489;26690540.6120418;0.00275624541652628;0.35;0.2;0.8;21729.0584852319;0.28595370673754;0.71404629326246;0.000814110841779972;0.229416155757111;0.295369504071957;1;27489765.5170204;1e+05;0.00363771746027024;0.970926456084765;0.735656802265489;0.757685402076698;41232.8823309197;0.459102455779829;FALSE;FALSE
0.36;0.2;0.8;94109.0258109082;94109.0258109082;73026.5436708567;26668885.8836595;0.00273826750729026;0.36;0.2;0.8;22141.3873085411;0.286764311865292;0.713235688134708;0.000830232931556677;0.235273791411139;0.303196429620662;1;27489765.5170204;1e+05;0.00363771746027024;0.970138718249427;0.730265436708567;0.752743316982853;40430.9803689651;0.450173777035681;FALSE;FALSE
0.37;0.2;0.8;93514.176834616;93514.176834616;72495.8886336268;26647292.3436608;0.0027205724205924;0.37;0.2;0.8;22545.6971122308;0.287576364336111;0.712423635663889;0.000846078349029491;0.241093894801682;0.310992768516435;1;27489765.5170204;1e+05;0.00363771746027024;0.969353206274605;0.724958886336268;0.747878979141579;39649.2320897372;0.441469496992516;FALSE;FALSE
0.38;0.2;0.8;92929.7881332014;92929.7881332014;71973.5131137013;26625759.5911638;0.00270315342055394;0.38;0.2;0.8;22942.1894331281;0.28838985042033;0.71161014957967;0.000861653894026065;0.246876592468325;0.318758782788397;1;27489765.5170204;1e+05;0.00363771746027024;0.968569905577344;0.719735131137013;0.743090536875595;38886.9943572623;0.432982454731954;FALSE;FALSE
0.39;0.2;0.8;92355.6069612809;92355.6069612809;71459.2213228553;26604287.2220667;0.00268600397847096;0.39;0.2;0.8;23331.0593767008;0.289204756443995;0.710795243556005;0.000876966151430999;0.252622013371446;0.326494732867158;1;27489765.5170204;1e+05;0.00363771746027024;0.967788801457565;0.714592213228553;0.738376195459507;38143.6488295861;0.424705765401576;FALSE;FALSE
0.4;0.2;0.8;91791.3883574337;91791.3883574337;70952.8234511855;26582874.829212;0.00266911776499114;0.4;0.2;0.8;23712.4958649966;0.290021068788185;0.709978931211815;0.000892021499455691;0.258330288813812;0.334200877591721;1;27489765.5170204;1e+05;0.00363771746027024;0.967009879104028;0.709528234511855;0.733734214969201;37418.6008359876;0.416632807713394;FALSE;FALSE
0.41;0.2;0.8;91236.8948504585;91236.8948504585;70454.1354429982;26561522.0025453;0.00265248864264054;0.41;0.2;0.8;24086.6818733565;0.290838773888345;0.709161226111655;0.000906826117533792;0.26400155236361;0.341877474216459;1;27489765.5170204;1e+05;0.00363771746027024;0.96623312360011;0.704541354429982;0.729162908227483;36711.2783125964;0.408757212092619;FALSE;FALSE
