"fprop_s1";"fprop_s2";"refpt";"fbar";"yield";"pY_s1";"pY_s2";"ssb";"ratioB";"ratioSPR";"ratioR";"hr_b1plus";"hr_ssb"
0.4;0.6;"spr.40";1.18;44548.852493973;0.60888908705055;0.39111091294945;38348.395188793;0.38348395188793;0.400609397668821;0.957251512619162;0.640702674602688;1.16168753019923
0.4;0.6;"spr.50";0.81;38312.9370323379;0.568913724419213;0.431086275580786;48730.6166644216;0.487306166644216;0.501547662015211;0.971604901289397;0.492560371935366;0.786219006752489
0.4;0.6;"F.20B0";2.38;52216.9083475319;0.727361415140079;0.272638584859921;19954.0964909498;0.199540964909498;0.221775938106457;0.899741273166049;0.922006176991068;2.61685155081889
0.4;0.6;"F.30B0";1.61;48807.2193060621;0.653813488282555;0.346186511717445;29919.004472472;0.29919004472472;0.318656987926811;0.938909410621297;0.769741030202096;1.63131160834475
0.4;0.6;"F.35B0";1.33;46311.7937959807;0.62479969224208;0.37520030775792;35067.6679564039;0.350676679564039;0.368713438465038;0.951081905297278;0.690339910447286;1.32064082087111
0.4;0.6;"F.40B0";1.11;43598.5975481692;0.601393632057029;0.398606367942971;40035.1190061509;0.400351190061509;0.41700810144869;0.960056144402677;0.61562464254792;1.08900881602152
0.4;0.6;"F.50B0";0.77;37420.8340169803;0.564555651779514;0.435444348220486;50114.423607331;0.50114423607331;0.515001340626829;0.973093070909965;0.474061099165717;0.746707860199876
0.4;0.6;"F.50R0";4;50054.2636925695;0.844913874278254;0.155086125721746;8649.18442557015;0.0864918442557015;0.111867070804154;0.773166255574197;1.07835370451686;5.78716572912827
0.4;0.6;"F.90msy";1.44;47401.8955397045;0.636314653924499;0.363685346075501;32910.2033314415;0.329102033314415;0.34773808794457;0.946407784259958;0.723459808808276;1.44034040331857
0.5;0.5;"virgin";0;0;0;0;1e+05;1;1;1;0;0
0.5;0.5;"msy";2.38;51687.341232579;0.811411712218946;0.188588287781054;15122.737379428;0.15122737379428;0.174804391188883;0.86512342605211;0.949175325564344;3.41785616821536
0.5;0.5;"f0.1";1.33;47115.7540823842;0.720199744234652;0.279800255765348;30344.7051461823;0.303447051461823;0.322795744476773;0.940059020770822;0.710559291941668;1.55268452454585
0.5;0.5;"spr.20";2.14;51475.2485974763;0.792625268773715;0.207374731226285;17670.7299577581;0.176707299577581;0.199576541255982;0.885411173405055;0.908737058453828;2.91302332843792
0.5;0.5;"spr.30";1.45;48214.7440029882;0.731739484795578;0.268260515204422;27920.7340094844;0.279207340094844;0.299229358425543;0.933088055142554;0.747557595133409;1.72684371358611
0.5;0.5;"spr.35";1.21;45799.717330504;0.708416837163025;0.291583162836975;33040.2762322452;0.330402762322452;0.349002685591272;0.946705501026993;0.670213185536112;1.38617840264321
0.5;0.5;"spr.40";1.01;43017.0614649281;0.688296453504096;0.311703546495904;38274.2775805151;0.382742775805151;0.399888809810564;0.95712299623104;0.594674952220574;1.12391569963498
0.5;0.5;"spr.50";0.71;36923.9700872283;0.657222186533754;0.342777813466246;48532.7807936528;0.485327807936528;0.499624257716069;0.971385597158764;0.45886083405179;0.760804748531064
0.5;0.5;"F.20B0";1.95;51007.0283878516;0.776852154664968;0.223147845335032;19998.3394317275;0.199983394317275;0.222206077808462;0.899990658624818;0.871774983645011;2.55056318860798
0.5;0.5;"F.30B0";1.35;47313.1094849896;0.722140442022371;0.277859557977629;29923.0077552724;0.299230077552724;0.318695908731815;0.938920360614131;0.716950034559222;1.58116155541393
0.5;0.5;"F.35B0";1.13;44783.6339449988;0.700436670629143;0.299563329370857;35011.7564317098;0.350117564317098;0.368169854197178;0.950967495914501;0.6413027683289;1.27910275031043
0.5;0.5;"F.40B0";0.95;42009.2250903621;0.682156905431057;0.317843094568943;40062.2376933741;0.400622376933741;0.417271755352248;0.960099435907297;0.569800575564167;1.04859906757805
0.5;0.5;"F.50B0";0.67;35875.3540842089;0.653020008918606;0.346979991081394;50194.4794402999;0.501944794402999;0.515779661225138;0.973176788729364;0.438456603752348;0.714727087206435
0.5;0.5;"F.50R0";4;43225.2153832839;0.905894465575988;0.0941055344240125;4855.77897712482;0.0485577897712482;0.0749867400553802;0.647551683609484;1.11187451941009;8.90180866693365
0.5;0.5;"F.90msy";3.66;46490.3824039429;0.890413343398277;0.109586656601723;6317.86932994933;0.0631786932994933;0.0892015073745074;0.708269346102428;1.08824009056285;7.35855396431818
0.6;0.4;"virgin";0;0;0;0;1e+05;1;1;1;0;0
0.6;0.4;"msy";2.07;50874.1402188608;0.854488780744519;0.145511219255481;14501.1346404475;0.145011346404475;0.168761031226573;0.859270326511501;0.92032669879294;3.50828686721931
0.6;0.4;"f0.1";1.26;47098.5613126483;0.793299403219095;0.206700596780905;27768.7355491278;0.277687355491278;0.29775159561652;0.93261416422069;0.706655657796899;1.69610032222471
0.6;0.4;"spr.20";1.82;50549.6316241766;0.837146071062096;0.162853928937904;17679.9407227517;0.176799407227517;0.199666090360086;0.885475379963967;0.866804751601279;2.85915164631328
0.6;0.4;"spr.30";1.25;46994.2379388603;0.792456965501105;0.207543034498895;28000.1931799229;0.280001931799229;0.30000187813814;0.933333929563931;0.703171483494532;1.678354061234
0.6;0.4;"spr.35";1.05;44491.8660707171;0.775211369473924;0.224788630526076;33155.7203511991;0.331557203511991;0.350125058969991;0.946967933364656;0.62792432347625;1.34190618087741
0.6;0.4;"spr.40";0.89;41810.0548568238;0.760910852212368;0.239089147787632;38151.5995955035;0.381515995955035;0.398696107178507;0.956909257667321;0.559377679691025;1.09589257855787
0.6;0.4;"spr.50";0.63;35649.4546343739;0.736878003240272;0.263121996759728;48596.7917825984;0.485967917825984;0.500246586775262;0.971456738882872;0.429729788231853;0.733576298490126
0.6;0.4;"F.20B0";1.66;49984.8630976309;0.82531027264406;0.17468972735594;20077.7651417865;0.200777651417865;0.222978272211813;0.900435945737084;0.827347249690605;2.48956309353379
0.6;0.4;"F.30B0";1.17;46092.1042712642;0.785647978173048;0.214352021826952;29936.8599690631;0.299368599690631;0.318830583032558;0.938958229299039;0.674372486419841;1.53964391452197
0.6;0.4;"F.35B0";0.99;43566.3457218267;0.769897925712965;0.230102074287035;34925.8579321478;0.349258579321478;0.367334729895881;0.950791065741246;0.603143249680383;1.24739514792923
0.6;0.4;"F.40B0";0.84;40819.7667781479;0.756359546564743;0.243640453435257;39909.3144863703;0.399093144863703;0.415785001950823;0.959854595502957;0.536282995685265;1.02281302757251
