"scenario";"OM";"MP";"STKN";"LHSC";"SIGR";"FHIST";"CVFH";"IDXT";"CVID";"ADVT";"HCRT";"PBUF";"UCPL";"UCPU";"HCRI";"BSAFE";"year";"rec";"biomass.sem1";"biomass.sem2";"ssb";"f.sem1";"f.sem2";"catch.sem1";"catch.sem2";"catch.mp";"tac";"index"
"sc000986";"om006";"mp0021";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"fpa";"2o3";0;0.2;0.2;"nin";"none";"60";1370383.28229034;65118.908313447;56996.046006628;36482.0336730763;0.323431869298115;0.535675734411134;19230.1374604875;16107.5788801283;35337.7163406158;18154.8557935914;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"1";2178637.18558723;126477.091439237;138878.060928894;1e+05;0;0;0;0;0;NA;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"2";2276293.89573423;126477.091439237;136022.954491133;96350.001860183;0.0334592149982641;0.0501860687835096;4218.61741896253;5264.36005177956;9482.97747074209;NA;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"3";2947216.49960377;119554.484040159;132988.015836707;85636.7841557954;0.0815376959943306;0.122315200366701;9377.17823311785;11009.9070350035;20387.0852681213;NA;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"4";393263.26743008;114121.791290332;101574.213230975;78436.8963577335;0.0910547805923801;0.136575321299015;9561.07497406169;11270.404859729;20831.4798337907;NA;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"5";4366524.09933875;79713.4901108479;108828.284789349;57837.559346597;0.140431378244708;0.210664930163325;11398.3318841022;12111.2616353706;23509.5935194728;NA;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"6";971238.730767547;95995.0884778788;92279.3709025563;54910.8630098029;0.166642089631609;0.249978123429766;12434.7510025258;14084.3097261792;26519.0607287049;NA;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"7";2354472.37443543;72334.1130410394;80465.6237386573;48467.422310688;0.193714041178197;0.290575787558429;13382.7870149531;13655.7979240018;27038.5849389549;NA;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"8";649060.130521604;64887.4669740319;57767.0531793289;36797.6459106037;0.234824351446444;0.352231187540622;12291.5768070636;12593.3157541891;24884.8925612527;NA;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"9";4597266.26438621;41719.564288876;81921.1559224949;26956.4732767495;0.213957783910947;0.320963910936191;8314.68240585156;8278.0291558872;16592.7115617388;NA;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"10";4659337.89252254;77862.3106952668;115291.063550931;37654.7777654049;0.300040378887363;0.450059278260168;15775.9446168294;16703.924550149;32479.8691669784;NA;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"11";1288016.59346254;101729.418937789;93538.4675914728;53074.3127235617;0.301847024369159;0.45275092066429;22951.9673752154;23020.9236595081;45972.8910347235;NA;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"12";1046068.24387306;66948.5448237046;59716.1561166557;40698.3433836722;0.265706660457362;0.398562432601233;15920.9421578459;15098.5479464186;31019.4901042645;NA;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"13";3288009.23780996;41976.7039970144;66825.0841229312;24282.0945430469;0.27135206486473;0.407036085593684;9719.95850087562;9203.22218131969;18923.1806821953;NA;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"14";1434025.05991762;60121.2598764335;64285.3088861347;29834.6282619499;0.296759607833847;0.44515922139526;12465.6661462346;12981.0118323593;25446.677978594;NA;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"15";2994651.6708113;50219.9622782736;69288.3320623303;27988.9598415787;0.31210488578613;0.468156785298643;13003.895716973;12035.6105829463;25039.5062999194;NA;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"16";1893366.08452144;59195.1663338908;68403.0373528808;30374.1401497235;0.28486791924991;0.427302814106012;12212.4650385065;12655.8860379007;24868.3510764072;NA;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"17";1720181.18431486;55369.0512080859;59809.2199069739;30113.2161382192;0.310716455771341;0.466076447531039;13785.7286855663;13044.8077536338;26830.5364392001;NA;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"18";14262705.2191616;46394.2005764698;193151.150656661;24902.513689732;0.304863560919785;0.45730255430989;11115.7851193755;10667.9978795238;21783.7829988993;NA;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"19";1092118.54245166;202666.951344377;189361.627996272;95519.7932832917;0.26723609428493;0.400857393261472;34087.9344690424;39470.7875220492;73558.7219910916;NA;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"20";3870520.49744752;140502.279857102;139154.433676309;89880.8015790767;0.274181224335091;0.411267572966789;36870.885684772;33704.6740122002;70575.5596969721;NA;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"21";3176577.26241681;102788.712560068;115824.084324782;57912.4097155821;0.236346850439097;0.354516189496253;19429.6119407547;19986.8778784076;39416.4898191622;NA;54833.5314628476
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"22";2243810.22775305;93935.6453568105;92985.8245670989;50374.0230047644;0.317161603937486;0.475740637974077;23718.0786174592;22115.8831646692;45833.9617821284;NA;48075.5344077477
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"23";2282175.44721465;69080.0105248157;75416.7366867868;37518.8227004791;0.311204785673117;0.4668081657897;17314.4627640092;16180.8235951627;33495.2863591719;NA;33117.7806948935
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"24";3541853.58464212;58885.0533415385;85575.6186887503;32983.0386014009;0.250575429829598;0.375836849722342;11737.8821174991;12030.7318412259;23768.6139587249;NA;94482.3285857341
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"25";5945010.51601117;75453.7774015828;122924.466873478;37438.3734686543;0.344233018978978;0.516355884452808;18845.6017728511;18115.7349624386;36961.3367352897;NA;39954.4811243253
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"26";247967.696470613;110400.290540848;93959.9243269641;57079.6984106162;0.263827391031815;0.395742936308347;20864.6627506328;22460.9610798157;43325.6238304485;NA;80588.3205631587
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"27";2637360.60639218;65471.798309917;72901.5281255231;42158.0740144867;0.275422228691962;0.413135154898323;17531.2063264889;15727.1025509233;33258.3088774122;NA;38706.4730573937
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"28";411719.520501125;57131.7496223903;49606.6302336516;29931.4474428198;0.268370291782079;0.402559530968828;11414.0516739802;11701.1541263052;23115.2058002854;NA;43114.2791763778
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"29";1381206.264317;34989.5763859877;37183.3503465755;19595.0511017051;0.362037666494345;0.543057200247912;11225.3028315874;9118.63525687803;20343.9380884655;NA;24053.7265791558
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"30";245123.177218254;28371.3526135476;25483.0347604423;14827.3155954982;0.264849164611233;0.41726359698347;5502.17391469549;6055.14936208768;11557.3232767832;11534.7716001036;30674.704450036
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"31";1591659.91748747;18094.6377636562;29242.9316018725;10180.8472584873;0.337527715579521;0.530398043859694;5639.12745150211;5008.0391567228;10647.1666082249;20457.9874043102;11612.8265125098
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"32";2720041.01292613;25834.1406946208;52028.6358702988;12613.1758185327;0.281145774876446;0.537664385830802;4676.58785484228;5515.62802882963;10192.2158836719;16366.3899234481;23414.5306925518
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"33";1428662.46674026;49434.9177863301;59981.47962803;27052.1423900657;0.221438179076257;0.667025117489026;6273.75178578298;6532.09705976291;12805.8488455459;13093.1119387585;44867.5008448784
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"34";1340863.17956377;52467.3219418002;55807.0660607785;31637.6584629214;0.322134417644383;0.583293139328344;10239.3167627873;9526.87495475484;19766.1917175421;10474.4895510068;48400.4497371455
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"35";1623247.43107321;44992.2465994957;51787.2555808988;25695.5934244754;0.255852379676766;0.576033693916969;9942.15782133957;14762.3519454189;24704.5097667585;12569.3874612082;45381.668315431
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"36";2074979.3392969;37201.4865272395;41564.9602165911;12871.1615632672;0.544367177297621;1.38093494687976;18913.3459059472;13832.0206124194;32745.3665183666;15083.2649534498;17985.1902285529
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"37";1386310.50858618;30595.0081939431;22434.1020365701;4120.11789174083;0.874938901791542;1.43785852300948;25767.1885890994;5969.01593616029;31736.2045252597;18099.9179441398;6607.22073623564
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"38";433157.806610606;18707.8415071234;8750.36283967076;2061.10904361698;1.28080872803341;1.55895509071152;16389.7132598683;3427.34648338574;19817.0597432541;14744.3077250611;3635.46605501246
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"39";142436.010801561;6067.00092605507;3082.03375207935;898.808511386158;0.77147099884116;1.40900070253294;5045.45385527024;1300.28375690695;6345.73761217718;11795.4461800489;1772.55950934337
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"40";52743.2508751458;2018.72401860522;996.896081473707;229.398851351393;1.25799781915276;1.44005008166795;1775.37685155702;345.200629623123;2120.57748118014;9436.35694403912;351.946167473456
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"41";164429.898752766;738.133725442784;2322.95693052841;251.788217671504;0.995340392009932;1.48325882085447;282.851432993055;189.818104290999;472.669537284054;7549.0855552313;626.764440850344
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"42";782104.476162087;2373.49470899885;10657.6502995153;997.973466190505;1.37161831425858;1.43579551136065;533.093343173613;568.227969409034;1101.32131258265;6039.26844418504;1885.2521862673
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"43";108057.585612378;11237.1540750657;8257.73826188202;3610.46111779747;1.46612732558906;1.95985455641931;4783.30621490001;6190.04431162503;10973.350526525;4831.41475534803;6765.91424416931
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"44";52546.2714398452;2347.84777529382;985.107885906609;262.661073286407;1.87869940668848;1.95985455641931;2075.78985873066;347.801519573218;2423.59137830388;3865.13180427843;376.139070680038
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"45";28339.4816972418;721.896381865293;454.603685857277;73.0546512461149;1.88249267753753;1.95985455641931;645.278029276956;122.189142013779;767.467171290734;4638.15816513411;136.330779506808
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"46";39940.6058974146;379.741834450163;521.90538572941;40.0868633242875;1.86582395037289;1.95985455641931;335.642516296579;68.1650374534896;403.807553750069;5565.78979816093;93.0849171267826
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"47";21500.7804401146;518.901051703407;344.954023873274;53.6070188552767;1.87095676412092;1.95985455641931;460.738453807211;92.8890187121357;553.627472519347;4452.63183852875;89.9848844069577
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"48";5997.80015667283;288.183818556265;123.988505449248;29.5798141729425;1.87588840391602;1.95985455641931;256.684143521126;50.2387109253148;306.922854446441;3562.105470823;37.2043065325227
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"49";6620.50681405065;84.2047692838072;92.0254207971487;9.70419749377295;1.83665151141309;1.95985455641931;72.7128880680282;16.1216280939944;88.8345161620226;2849.6843766584;9.94043356794003
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"50";2217.97792843846;86.7648470088985;42.2643668249258;8.96051933820221;1.87176664868373;1.95985455641931;77.073124349337;15.4410723121578;92.5141966614948;2279.74750132672;15.1411711818924
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"51";865.167921836121;30.6490122792328;15.5798131610058;3.13464669814161;1.87994574244567;1.95985455641931;27.3600476301606;5.22141565309082;32.5814632832515;1823.79800106137;5.19991725243586
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"52";223.562397276504;11.8268634956586;4.84071407862579;1.22953526906041;1.87290137560976;1.95985455641931;10.5056143421766;2.06384603010391;12.5694603722805;1459.0384008491;2.44398591619387
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"53";133.979461987212;3.16834905089564;2.11293613493718;0.332171302406056;1.87279677410121;1.95985455641931;2.81217268063307;0.545607560603664;3.35778024123673;1167.23072067928;0.544060980464833
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"54";68.6193462419403;1.79016048186927;1.11987466810051;0.183831159748309;1.87535915093752;1.95985455641931;1.59384806387815;0.312882713442215;1.90673077732037;933.784576543424;0.351396629376102
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"55";7.75442644574687;0.922242203901793;0.268392910285023;0.0942225596120563;1.87775438516492;1.95985455641931;0.822502237782833;0.15973210834354;0.982234346126373;747.027661234739;0.215691064925602
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"56";14.5890344345115;0.123747652272241;0.189184137870095;0.0150742197566866;1.81864301602561;1.95985455641931;0.105545625831498;0.023548659111428;0.129094284942926;597.622128987791;0.0183127749676742
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"57";22.2174311717815;0.189298204793893;0.28562638224809;0.019506518736223;1.87166501969147;1.95985455641931;0.168169025821699;0.033829079980351;0.20199810580205;478.097703190233;0.0567742482007982
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"58";4.91853203745992;0.288011399696089;0.111920932538663;0.0289520096910237;1.88011529058581;1.95985455641931;0.257556693806062;0.0502202472191719;0.307776941025234;382.478162552187;0.0669466940496932
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"59";1.09544393396904;0.0704834677509901;0.0257557875683711;0.00729298197854684;1.87894930441633;1.95985455641931;0.0628225858491438;0.0118849146504949;0.0747075004996387;305.982530041749;NA
"sc000987";"om006";"mp0022";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"int";"2o3";0;0.2;0.2;"nin";"none";"60";0.321432124279377;0.0157980685841405;0.00675138582285513;0.00170697275657701;1.86244077826536;1.95985455641931;0.0139125859858679;0.00278137559538638;0.0166939615812542;244.786024033399;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"1";2178637.18558723;126477.091439237;138878.060928894;1e+05;0;0;0;0;4218.61741896253;NA;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"2";2276293.89573423;126477.091439237;136022.954491133;96350.001860183;0.0334592149982641;0.0501860687835096;4218.61741896253;5264.36005177956;14641.5382848974;NA;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"3";2947216.49960377;119554.484040159;132988.015836707;85636.7841557954;0.0815376959943306;0.122315200366701;9377.17823311785;11009.9070350035;20570.9820090651;NA;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"4";393263.26743008;114121.791290332;101574.213230975;78436.8963577335;0.0910547805923801;0.136575321299015;9561.07497406169;11270.404859729;22668.7367438312;NA;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"5";4366524.09933875;79713.4901108479;108828.284789349;57837.559346597;0.140431378244708;0.210664930163325;11398.3318841022;12111.2616353706;24546.0126378964;NA;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"6";971238.730767547;95995.0884778788;92279.3709025563;54910.8630098029;0.166642089631609;0.249978123429766;12434.7510025258;14084.3097261792;27467.0967411323;NA;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"7";2354472.37443543;72334.1130410394;80465.6237386573;48467.422310688;0.193714041178197;0.290575787558429;13382.7870149531;13655.7979240018;25947.3747310654;NA;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"8";649060.130521604;64887.4669740319;57767.0531793289;36797.6459106037;0.234824351446444;0.352231187540622;12291.5768070636;12593.3157541891;20907.9981600407;NA;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"9";4597266.26438621;41719.564288876;81921.1559224949;26956.4732767495;0.213957783910947;0.320963910936191;8314.68240585156;8278.0291558872;24053.9737727166;NA;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"10";4659337.89252254;77862.3106952668;115291.063550931;37654.7777654049;0.300040378887363;0.450059278260168;15775.9446168294;16703.924550149;39655.8919253645;NA;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"11";1288016.59346254;101729.418937789;93538.4675914728;53074.3127235617;0.301847024369159;0.45275092066429;22951.9673752154;23020.9236595081;38941.865817354;NA;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"12";1046068.24387306;66948.5448237046;59716.1561166557;40698.3433836722;0.265706660457362;0.398562432601233;15920.9421578459;15098.5479464186;24818.5064472942;NA;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"13";3288009.23780996;41976.7039970144;66825.0841229312;24282.0945430469;0.27135206486473;0.407036085593684;9719.95850087562;9203.22218131969;21668.8883275543;NA;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"14";1434025.05991762;60121.2598764335;64285.3088861347;29834.6282619499;0.296759607833847;0.44515922139526;12465.6661462346;12981.0118323593;25984.9075493324;NA;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"15";2994651.6708113;50219.9622782736;69288.3320623303;27988.9598415787;0.31210488578613;0.468156785298643;13003.895716973;12035.6105829463;24248.0756214529;NA;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"16";1893366.08452144;59195.1663338908;68403.0373528808;30374.1401497235;0.28486791924991;0.427302814106012;12212.4650385065;12655.8860379007;26441.614723467;NA;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"17";1720181.18431486;55369.0512080859;59809.2199069739;30113.2161382192;0.310716455771341;0.466076447531039;13785.7286855663;13044.8077536338;24160.5928730093;NA;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"18";14262705.2191616;46394.2005764698;193151.150656661;24902.513689732;0.304863560919785;0.45730255430989;11115.7851193755;10667.9978795238;44755.9323485662;NA;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"19";1092118.54245166;202666.951344377;189361.627996272;95519.7932832917;0.26723609428493;0.400857393261472;34087.9344690424;39470.7875220492;76341.6732068212;NA;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"20";3870520.49744752;140502.279857102;139154.433676309;89880.8015790767;0.274181224335091;0.411267572966789;36870.885684772;33704.6740122002;53134.2859529548;NA;NA
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"21";3176577.26241681;102788.712560068;115824.084324782;57912.4097155821;0.236346850439097;0.354516189496253;19429.6119407547;19986.8778784076;43704.9564958668;NA;54833.5314628476
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"22";2243810.22775305;93935.6453568105;92985.8245670989;50374.0230047644;0.317161603937486;0.475740637974077;23718.0786174592;22115.8831646692;39430.3459286784;NA;48075.5344077477
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"23";2282175.44721465;69080.0105248157;75416.7366867868;37518.8227004791;0.311204785673117;0.4668081657897;17314.4627640092;16180.8235951627;27918.7057126618;NA;33117.7806948935
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"24";3541853.58464212;58885.0533415385;85575.6186887503;32983.0386014009;0.250575429829598;0.375836849722342;11737.8821174991;12030.7318412259;30876.333614077;NA;94482.3285857341
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"25";5945010.51601117;75453.7774015828;122924.466873478;37438.3734686543;0.344233018978978;0.516355884452808;18845.6017728511;18115.7349624386;38980.3977130715;NA;39954.4811243253
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"26";247967.696470613;110400.290540848;93959.9243269641;57079.6984106162;0.263827391031815;0.395742936308347;20864.6627506328;22460.9610798157;39992.1674063046;NA;80588.3205631587
"sc000991";"om006";"mp0026";"STK2";"bc";0.75;"fhigh";0.1;"b1p";"low";"iny";"1o2";0;0.2;0.25;"nin";"none";"27";2637360.60639218;65471.798309917;72901.5281255231;42158.0740144867;0.275422228691962;0.413135154898323;17531.2063264889;15727.1025509233;27141.1542249035;NA;38706.4730573937
